progress_id;project_id;wing_id;floor_id;flat_id;task_id;subtask_id;engineer_id;contractor_id;progress_status_id;progress_percent;start_date;reported_at;last_modified;completion_date;remarks;is_active
160;1;1;7;1;13;362;3;7;8;100.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";2024-01-05;"Auto-generated progress for flat 1, floor 1.";1
161;1;1;7;1;8;265;62;6;7;90.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
162;1;1;7;1;7;138;49;5;6;80.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
163;1;1;7;1;6;60;78;6;8;100.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";2024-01-02;"Auto-generated progress for flat 1, floor 1.";1
164;1;1;7;1;8;248;15;4;8;100.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";2024-01-08;"Auto-generated progress for flat 1, floor 1.";1
165;1;1;7;1;16;428;21;5;7;90.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
166;1;1;7;1;7;158;61;5;5;60.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
167;1;1;7;1;8;290;58;9;5;60.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
168;1;1;7;1;14;376;61;1;8;100.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";2024-01-05;"Auto-generated progress for flat 1, floor 1.";1
169;1;1;7;1;8;282;62;4;8;100.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";2024-01-09;"Auto-generated progress for flat 1, floor 1.";1
170;1;1;7;1;16;431;50;5;6;80.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
171;1;1;7;1;8;294;59;2;6;80.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
172;1;1;7;1;17;443;53;4;7;90.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
173;1;1;7;1;16;398;23;5;7;90.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
174;1;1;7;1;16;408;17;5;6;80.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
175;1;1;7;1;16;432;21;5;8;100.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";2024-01-03;"Auto-generated progress for flat 1, floor 1.";1
176;1;1;7;1;8;232;62;6;5;60.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
177;1;1;7;1;14;371;50;2;5;60.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
178;1;1;7;1;6;121;3;6;7;90.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
179;1;1;7;1;5;35;57;4;7;90.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
180;1;1;7;1;8;270;58;2;8;100.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";2024-01-08;"Auto-generated progress for flat 1, floor 1.";1
181;1;1;7;1;7;150;52;5;6;80.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
182;1;1;7;1;8;208;21;7;8;100.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";2024-01-03;"Auto-generated progress for flat 1, floor 1.";1
183;1;1;7;1;8;165;60;9;7;90.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
184;1;1;7;1;15;382;58;9;6;80.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
185;1;1;7;1;16;434;19;5;7;90.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
186;1;1;7;1;8;188;49;8;7;90.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
187;1;1;7;1;8;203;5;6;6;80.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
188;1;1;7;1;8;173;61;9;7;90.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
189;1;1;7;1;8;300;48;9;5;60.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
190;1;1;7;1;8;250;25;6;7;90.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
191;1;1;7;1;8;295;19;8;8;100.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";2024-01-10;"Auto-generated progress for flat 1, floor 1.";1
192;1;1;7;1;15;391;54;6;7;90.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
193;1;1;7;1;6;55;17;6;6;80.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
194;1;1;7;1;8;230;54;1;7;90.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
195;1;1;7;1;16;436;58;5;5;60.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
196;1;1;7;1;8;198;48;6;7;90.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
197;1;1;7;1;6;115;14;6;7;90.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
198;1;1;7;1;14;380;52;7;7;90.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
199;1;1;7;1;6;123;25;6;6;80.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
200;1;1;7;1;16;394;15;5;7;90.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
201;1;1;7;1;11;341;49;5;7;90.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
202;1;1;7;1;9;305;21;7;8;100.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";2024-01-08;"Auto-generated progress for flat 1, floor 1.";1
203;1;1;7;1;17;451;54;4;7;90.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
204;1;1;7;1;18;456;17;11;6;80.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
205;1;1;7;1;8;298;48;5;6;80.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
206;1;1;7;1;11;338;56;10;5;60.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
207;1;1;7;1;15;386;17;9;5;60.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
208;1;1;7;1;16;405;78;5;7;90.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
209;1;1;7;1;6;65;54;6;8;100.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";2024-01-07;"Auto-generated progress for flat 1, floor 1.";1
210;1;1;7;1;16;414;5;5;6;80.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
211;1;1;7;1;8;187;55;7;8;100.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";2024-01-10;"Auto-generated progress for flat 1, floor 1.";1
212;1;1;7;1;4;22;3;2;8;100.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";2024-01-06;"Auto-generated progress for flat 1, floor 1.";1
213;1;1;7;1;4;29;56;2;8;100.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";2024-01-03;"Auto-generated progress for flat 1, floor 1.";1
214;1;1;7;1;8;169;60;5;8;100.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";2024-01-04;"Auto-generated progress for flat 1, floor 1.";1
215;1;1;7;1;8;220;57;2;7;90.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
216;1;1;7;1;7;157;17;5;8;100.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";2024-01-04;"Auto-generated progress for flat 1, floor 1.";1
217;1;1;7;1;6;77;51;6;8;100.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";2024-01-08;"Auto-generated progress for flat 1, floor 1.";1
218;1;1;7;1;8;285;78;7;7;90.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
219;1;1;7;1;15;388;53;11;5;60.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
220;1;1;7;1;12;355;59;5;5;60.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
221;1;1;7;1;16;403;59;5;5;60.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
222;1;1;7;1;6;47;15;6;8;100.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";2024-01-01;"Auto-generated progress for flat 1, floor 1.";1
223;1;1;7;1;8;259;56;6;5;60.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
224;1;1;7;1;10;315;55;1;8;100.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";2024-01-06;"Auto-generated progress for flat 1, floor 1.";1
225;1;1;7;1;6;69;52;6;7;90.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
226;1;1;7;1;7;153;78;5;6;80.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
227;1;1;7;1;16;416;3;5;7;90.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
228;1;1;7;1;12;353;60;4;8;100.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";2024-01-07;"Auto-generated progress for flat 1, floor 1.";1
229;1;1;7;1;16;427;78;5;8;100.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";2024-01-05;"Auto-generated progress for flat 1, floor 1.";1
230;1;1;7;1;8;170;78;1;5;60.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
231;1;1;7;1;11;343;25;8;5;60.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
232;1;1;7;1;2;4;57;1;6;80.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
233;1;1;7;1;8;244;25;3;7;90.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
234;1;1;7;1;6;48;25;6;5;60.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
235;1;1;7;1;7;161;60;5;8;100.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";2024-01-08;"Auto-generated progress for flat 1, floor 1.";1
236;1;1;7;1;12;350;56;3;6;80.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
237;1;1;7;1;13;368;51;8;5;60.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
238;1;1;7;1;6;66;3;6;8;100.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";2024-01-05;"Auto-generated progress for flat 1, floor 1.";1
239;1;1;7;1;8;191;57;5;8;100.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";2024-01-04;"Auto-generated progress for flat 1, floor 1.";1
240;1;1;7;1;7;162;5;5;8;100.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";2024-01-02;"Auto-generated progress for flat 1, floor 1.";1
241;1;1;7;1;8;204;61;5;6;80.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
242;1;1;7;1;8;275;56;8;8;100.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";2024-01-07;"Auto-generated progress for flat 1, floor 1.";1
243;1;1;7;1;9;303;78;4;5;60.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
244;1;1;7;1;10;320;78;1;6;80.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
245;1;1;7;1;18;454;21;11;6;80.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
246;1;1;7;1;6;68;19;6;6;80.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
247;1;1;7;1;8;224;14;3;8;100.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";2024-01-02;"Auto-generated progress for flat 1, floor 1.";1
248;1;1;7;1;8;175;19;11;5;60.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
249;1;1;7;1;4;24;60;2;6;80.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
250;1;1;7;1;19;459;61;9;6;80.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
251;1;1;7;1;8;293;48;3;6;80.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
252;1;1;7;1;7;156;61;5;6;80.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
253;1;1;7;1;9;302;49;5;7;90.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
254;1;1;7;1;8;166;56;3;6;80.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
255;1;1;7;1;6;120;54;6;6;80.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
256;1;1;7;1;15;390;15;3;6;80.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
257;1;1;7;1;16;417;23;5;6;80.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
258;1;1;7;1;16;418;50;5;6;80.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
259;1;1;7;1;13;364;14;10;5;60.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
260;1;1;7;1;16;421;61;5;5;60.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
261;1;1;7;1;8;214;50;5;5;60.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
262;1;1;7;1;13;363;14;4;5;60.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
263;1;1;7;1;8;218;54;11;8;100.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";2024-01-01;"Auto-generated progress for flat 1, floor 1.";1
264;1;1;7;1;8;287;50;5;5;60.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
265;1;1;7;1;11;340;60;6;6;80.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
266;1;1;7;1;6;96;48;6;7;90.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
267;1;1;7;1;16;407;59;5;7;90.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
268;1;1;7;1;7;137;3;5;5;60.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
269;1;1;7;1;8;207;49;3;7;90.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
270;1;1;7;1;8;195;58;4;5;60.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
271;1;1;7;1;8;206;55;2;8;100.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";2024-01-09;"Auto-generated progress for flat 1, floor 1.";1
272;1;1;7;1;8;296;52;8;6;80.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
273;1;1;7;1;16;406;52;5;7;90.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
274;1;1;7;1;8;291;5;8;7;90.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
275;1;1;7;1;6;122;25;6;5;60.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
276;1;1;7;1;11;325;25;11;8;100.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";2024-01-02;"Auto-generated progress for flat 1, floor 1.";1
277;1;1;7;1;8;268;48;1;7;90.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
278;1;1;7;1;7;134;62;5;7;90.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
279;1;1;7;1;8;247;57;4;7;90.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
280;1;1;7;1;6;44;5;6;6;80.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
281;1;1;7;1;6;99;3;6;8;100.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";2024-01-01;"Auto-generated progress for flat 1, floor 1.";1
282;1;1;7;1;8;233;61;7;6;80.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
283;1;1;7;1;6;61;3;6;5;60.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
284;1;1;7;1;13;365;58;11;8;100.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";2024-01-08;"Auto-generated progress for flat 1, floor 1.";1
285;1;1;7;1;8;174;48;8;7;90.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
286;1;1;7;1;8;242;25;6;5;60.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
287;1;1;7;1;13;367;59;10;7;90.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
288;1;1;7;1;8;183;62;10;8;100.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";2024-01-02;"Auto-generated progress for flat 1, floor 1.";1
289;1;1;7;1;8;284;62;3;7;90.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
290;1;1;7;1;8;240;48;9;8;100.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";2024-01-06;"Auto-generated progress for flat 1, floor 1.";1
291;1;1;7;1;3;16;21;2;8;100.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";2024-01-03;"Auto-generated progress for flat 1, floor 1.";1
292;1;1;7;1;16;409;49;5;8;100.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";2024-01-01;"Auto-generated progress for flat 1, floor 1.";1
293;1;1;7;1;7;139;19;5;8;100.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";2024-01-06;"Auto-generated progress for flat 1, floor 1.";1
294;1;1;7;1;14;379;5;5;6;80.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
295;1;1;7;1;4;30;3;2;8;100.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";2024-01-01;"Auto-generated progress for flat 1, floor 1.";1
296;1;1;7;1;16;440;51;5;6;80.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
297;1;1;7;1;8;178;53;7;7;90.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
298;1;1;7;1;3;6;52;2;7;90.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
299;1;1;7;1;7;130;53;5;7;90.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
300;1;1;7;1;8;223;78;9;6;80.00;2024-01-07;"2024-01-07 10:00:00";"2024-01-07 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
301;1;1;7;1;6;84;57;6;8;100.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";2024-01-02;"Auto-generated progress for flat 1, floor 1.";1
302;1;1;7;1;11;342;62;3;5;60.00;2024-01-06;"2024-01-06 10:00:00";"2024-01-06 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
303;1;1;7;1;6;64;62;6;5;60.00;2024-01-09;"2024-01-09 10:00:00";"2024-01-09 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
304;1;1;7;1;6;76;14;6;8;100.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";2024-01-03;"Auto-generated progress for flat 1, floor 1.";1
305;1;1;7;1;10;311;51;11;7;90.00;2024-01-02;"2024-01-02 10:00:00";"2024-01-02 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
306;1;1;7;1;6;70;50;6;6;80.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
307;1;1;7;1;11;339;3;2;7;90.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
308;1;1;7;1;17;449;15;4;7;90.00;2024-01-03;"2024-01-03 10:00:00";"2024-01-03 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
309;1;1;7;1;16;435;50;5;7;90.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
310;1;1;7;1;8;222;52;10;6;80.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
311;1;1;7;1;8;273;51;5;8;100.00;2024-01-01;"2024-01-01 10:00:00";"2024-01-01 10:00:00";2024-01-01;"Auto-generated progress for flat 1, floor 1.";1
312;1;1;7;1;8;209;15;9;8;100.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";2024-01-04;"Auto-generated progress for flat 1, floor 1.";1
313;1;1;7;1;10;310;21;5;6;80.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
314;1;1;7;1;15;384;17;8;5;60.00;2024-01-08;"2024-01-08 10:00:00";"2024-01-08 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
315;1;1;7;1;8;252;55;7;7;90.00;2024-01-04;"2024-01-04 10:00:00";"2024-01-04 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
316;1;1;7;1;17;447;78;4;7;90.00;2024-01-05;"2024-01-05 10:00:00";"2024-01-05 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
317;1;1;7;1;5;37;57;4;6;80.00;2024-01-10;"2024-01-10 10:00:00";"2024-01-10 10:00:00";NULL;"Auto-generated progress for flat 1, floor 1.";1
