txn_id;material_id;txn_date;transaction_type;reference_no;unit;received_qty;issued_qty;unit_rate;tax_percent;total_cost;work_description;remarks;is_active;created_at;updated_at;project_id;wing_id;floor_id;contractor_id;engineer_id
468;51;2024-03-23;RECEIPT;RC-2403-0008;NOS;52.60;0.00;346.00;18.00;18199.60;"Electrical works - Floor 24";"Auto-generated transaction seed data";1;"2024-03-23 09:00:00";"2025-11-22 18:00:00";1;1;24;4;61
469;54;2024-09-09;RECEIPT;RC-2409-0008;MTR;46.60;0.00;182.00;18.00;8481.20;"Electrical works - Floor 20";"Auto-generated transaction seed data";1;"2024-09-09 09:00:00";"2025-11-22 18:00:00";1;1;20;4;56
470;53;2025-11-02;ISSUE;IS-2511-0009;MTR;0.00;19.31;179.00;18.00;3456.49;"Electrical works - Floor 15";"Auto-generated transaction seed data";1;"2025-11-02 09:00:00";"2025-11-22 18:00:00";1;1;15;4;49
471;36;2024-08-06;ISSUE;IS-2408-0018;MTR;0.00;30.96;128.00;18.00;3962.88;"Plumbing installation - Floor 17";"Auto-generated transaction seed data";1;"2024-08-06 09:00:00";"2025-11-22 18:00:00";1;1;17;5;50
472;55;2025-02-10;RECEIPT;RC-2502-0008;NOS;85.67;0.00;370.00;18.00;31697.90;"Electrical works - Floor 24";"Auto-generated transaction seed data";1;"2025-02-10 09:00:00";"2025-11-22 18:00:00";1;1;24;4;55
473;54;2024-12-26;ISSUE;IS-2412-0011;MTR;0.00;47.16;182.00;18.00;8583.12;"Electrical works - Floor 24";"Auto-generated transaction seed data";1;"2024-12-26 09:00:00";"2025-11-22 18:00:00";1;1;24;4;54
474;10;2024-12-20;RECEIPT;RC-2412-0005;BRASS;13.85;0.00;100.00;18.00;1385.00;"Site use - Floor 9";"Auto-generated transaction seed data";1;"2024-12-20 09:00:00";"2025-11-22 18:00:00";1;1;9;9;54
475;50;2025-01-13;RETURN;RT-2501-0001;NOS;35.20;0.00;340.00;18.00;11968.00;"Electrical works - Floor 12";"Auto-generated transaction seed data";1;"2025-01-13 09:00:00";"2025-11-22 18:00:00";1;1;12;4;62
476;49;2025-08-30;ISSUE;IS-2508-0010;NOS;0.00;45.49;334.00;18.00;15193.66;"Electrical works - Floor 16";"Auto-generated transaction seed data";1;"2025-08-30 09:00:00";"2025-11-22 18:00:00";1;1;16;4;48
477;53;2024-03-05;ISSUE;IS-2403-0015;MTR;0.00;44.52;179.00;18.00;7969.08;"Electrical works - Floor 23";"Auto-generated transaction seed data";1;"2024-03-05 09:00:00";"2025-11-22 18:00:00";1;1;23;4;54
478;53;2024-01-12;ISSUE;IS-2401-0013;MTR;0.00;8.04;179.00;18.00;1439.16;"Electrical works - Floor 27";"Auto-generated transaction seed data";1;"2024-01-12 09:00:00";"2025-11-22 18:00:00";1;1;27;4;50
479;10;2025-01-28;GATE-OUT;GO-2501-0001;BRASS;0.00;2.54;100.00;18.00;254.00;"Site use - Floor 17";"Auto-generated transaction seed data";1;"2025-01-28 09:00:00";"2025-11-22 18:00:00";1;1;17;9;62
480;84;2024-06-25;ISSUE;IS-2406-0019;KG;0.00;11.91;272.00;18.00;3239.52;"Site use - Floor 15";"Auto-generated transaction seed data";1;"2024-06-25 09:00:00";"2025-11-22 18:00:00";1;1;15;1;48
481;53;2024-06-03;ISSUE;IS-2406-0020;MTR;0.00;32.62;179.00;18.00;5838.98;"Electrical works - Floor 13";"Auto-generated transaction seed data";1;"2024-06-03 09:00:00";"2025-11-22 18:00:00";1;1;13;4;54
482;54;2025-09-08;ISSUE;IS-2509-0014;MTR;0.00;52.68;182.00;18.00;9587.76;"Electrical works - Floor 7";"Auto-generated transaction seed data";1;"2025-09-08 09:00:00";"2025-11-22 18:00:00";1;1;7;4;49
483;54;2024-04-21;ISSUE;IS-2404-0014;MTR;0.00;18.34;182.00;18.00;3337.88;"Electrical works - Floor 22";"Auto-generated transaction seed data";1;"2024-04-21 09:00:00";"2025-11-22 18:00:00";1;1;22;4;48
484;51;2024-10-30;ISSUE;IS-2410-0018;NOS;0.00;7.55;346.00;18.00;2612.30;"Electrical works - Floor 23";"Auto-generated transaction seed data";1;"2024-10-30 09:00:00";"2025-11-22 18:00:00";1;1;23;4;49
485;54;2025-07-15;ISSUE;IS-2507-0016;MTR;0.00;16.99;182.00;18.00;3092.18;"Electrical works - Floor 15";"Auto-generated transaction seed data";1;"2025-07-15 09:00:00";"2025-11-22 18:00:00";1;1;15;4;56
486;10;2025-11-08;RETURN;RT-2511-0001;BRASS;23.65;0.00;100.00;18.00;2365.00;"Site use - Floor 33";"Auto-generated transaction seed data";1;"2025-11-08 09:00:00";"2025-11-22 18:00:00";1;1;33;9;50
487;57;2025-08-03;ISSUE;IS-2508-0011;NOS;0.00;13.83;382.00;18.00;5283.06;"Electrical works - Floor 7";"Auto-generated transaction seed data";1;"2025-08-03 09:00:00";"2025-11-22 18:00:00";1;1;7;4;54
488;16;2025-04-01;ISSUE;IS-2504-0012;NOS;0.00;55.74;136.00;18.00;7580.64;"BBM work - Floor 21";"Auto-generated transaction seed data";1;"2025-04-01 09:00:00";"2025-11-22 18:00:00";1;1;21;1;49
489;52;2025-05-22;ISSUE;IS-2505-0015;NOS;0.00;57.30;352.00;18.00;20169.60;"Electrical works - Floor 16";"Auto-generated transaction seed data";1;"2025-05-22 09:00:00";"2025-11-22 18:00:00";1;1;16;4;55
490;51;2025-05-13;ISSUE;IS-2505-0016;NOS;0.00;45.57;346.00;18.00;15767.22;"Electrical works - Floor 21";"Auto-generated transaction seed data";1;"2025-05-13 09:00:00";"2025-11-22 18:00:00";1;1;21;4;54
491;54;2024-05-11;RECEIPT;RC-2405-0008;MTR;39.25;0.00;182.00;18.00;7143.50;"Electrical works - Floor 14";"Auto-generated transaction seed data";1;"2024-05-11 09:00:00";"2025-11-22 18:00:00";1;1;14;4;62
492;54;2024-10-26;ISSUE;IS-2410-0019;MTR;0.00;18.51;182.00;18.00;3368.82;"Electrical works - Floor 23";"Auto-generated transaction seed data";1;"2024-10-26 09:00:00";"2025-11-22 18:00:00";1;1;23;4;48
493;53;2024-04-03;RECEIPT;RC-2404-0005;MTR;16.87;0.00;179.00;18.00;3019.73;"Electrical works - Floor 11";"Auto-generated transaction seed data";1;"2024-04-03 09:00:00";"2025-11-22 18:00:00";1;1;11;4;62
494;10;2025-10-21;ISSUE;IS-2510-0007;BRASS;0.00;45.06;100.00;18.00;4506.00;"Site use - Floor 31";"Auto-generated transaction seed data";1;"2025-10-21 09:00:00";"2025-11-22 18:00:00";1;1;31;9;56
495;10;2025-05-08;GATE-IN;GI-2505-0001;BRASS;80.06;0.00;100.00;18.00;8006.00;"Site use - Floor 24";"Auto-generated transaction seed data";1;"2025-05-08 09:00:00";"2025-11-22 18:00:00";1;1;24;9;55
496;54;2024-02-25;ISSUE;IS-2402-0013;MTR;0.00;13.08;182.00;18.00;2380.56;"Electrical works - Floor 26";"Auto-generated transaction seed data";1;"2024-02-25 09:00:00";"2025-11-22 18:00:00";1;1;26;4;62
497;52;2025-01-21;RECEIPT;RC-2501-0006;NOS;67.85;0.00;352.00;18.00;23883.20;"Electrical works - Floor 18";"Auto-generated transaction seed data";1;"2025-01-21 09:00:00";"2025-11-22 18:00:00";1;1;18;4;61
498;51;2025-09-26;RECEIPT;RC-2509-0005;NOS;5.80;0.00;346.00;18.00;2006.80;"Electrical works - Floor 26";"Auto-generated transaction seed data";1;"2025-09-26 09:00:00";"2025-11-22 18:00:00";1;1;26;4;59
499;14;2025-02-07;RETURN;RT-2502-0002;ROLL;26.27;0.00;124.00;18.00;3257.48;"Site use - Floor 9";"Auto-generated transaction seed data";1;"2025-02-07 09:00:00";"2025-11-22 18:00:00";1;1;9;9;56
500;51;2024-01-30;ISSUE;IS-2401-0014;NOS;0.00;15.73;346.00;18.00;5442.58;"Electrical works - Floor 8";"Auto-generated transaction seed data";1;"2024-01-30 09:00:00";"2025-11-22 18:00:00";1;1;8;4;61
501;10;2025-02-23;ISSUE;IS-2502-0017;BRASS;0.00;38.44;100.00;18.00;3844.00;"Site use - Floor 22";"Auto-generated transaction seed data";1;"2025-02-23 09:00:00";"2025-11-22 18:00:00";1;1;22;9;55
502;55;2024-08-11;RECEIPT;RC-2408-0013;NOS;64.03;0.00;370.00;18.00;23691.10;"Electrical works - Floor 22";"Auto-generated transaction seed data";1;"2024-08-11 09:00:00";"2025-11-22 18:00:00";1;1;22;4;62
503;54;2024-02-15;RECEIPT;RC-2402-0010;MTR;71.53;0.00;182.00;18.00;13018.46;"Electrical works - Floor 17";"Auto-generated transaction seed data";1;"2024-02-15 09:00:00";"2025-11-22 18:00:00";1;1;17;4;55
504;53;2025-09-23;ISSUE;IS-2509-0015;MTR;0.00;25.85;179.00;18.00;4627.15;"Electrical works - Floor 24";"Auto-generated transaction seed data";1;"2025-09-23 09:00:00";"2025-11-22 18:00:00";1;1;24;4;55
505;53;2025-10-09;ISSUE;IS-2510-0008;MTR;0.00;19.76;179.00;18.00;3537.04;"Electrical works - Floor 33";"Auto-generated transaction seed data";1;"2025-10-09 09:00:00";"2025-11-22 18:00:00";1;1;33;4;59
506;54;2025-01-28;RETURN;RT-2501-0002;MTR;16.95;0.00;182.00;18.00;3084.90;"Electrical works - Floor 11";"Auto-generated transaction seed data";1;"2025-01-28 09:00:00";"2025-11-22 18:00:00";1;1;11;4;54
507;10;2024-05-16;RECEIPT;RC-2405-0009;BRASS;48.85;0.00;100.00;18.00;4885.00;"Site use - Floor 12";"Auto-generated transaction seed data";1;"2024-05-16 09:00:00";"2025-11-22 18:00:00";1;1;12;9;48
508;54;2025-06-01;ISSUE;IS-2506-0016;MTR;0.00;39.21;182.00;18.00;7136.22;"Electrical works - Floor 18";"Auto-generated transaction seed data";1;"2025-06-01 09:00:00";"2025-11-22 18:00:00";1;1;18;4;50
509;51;2024-08-20;ISSUE;IS-2408-0019;NOS;0.00;27.75;346.00;18.00;9601.50;"Electrical works - Floor 12";"Auto-generated transaction seed data";1;"2024-08-20 09:00:00";"2025-11-22 18:00:00";1;1;12;4;49
510;52;2025-06-24;ISSUE;IS-2506-0017;NOS;0.00;46.84;352.00;18.00;16487.68;"Electrical works - Floor 30";"Auto-generated transaction seed data";1;"2025-06-24 09:00:00";"2025-11-22 18:00:00";1;1;30;4;62
511;49;2025-08-28;RECEIPT;RC-2508-0007;NOS;44.82;0.00;334.00;18.00;14969.88;"Electrical works - Floor 9";"Auto-generated transaction seed data";1;"2025-08-28 09:00:00";"2025-11-22 18:00:00";1;1;9;4;56
512;52;2024-09-24;ISSUE;IS-2409-0014;NOS;0.00;4.73;352.00;18.00;1664.96;"Electrical works - Floor 15";"Auto-generated transaction seed data";1;"2024-09-24 09:00:00";"2025-11-22 18:00:00";1;1;15;4;59
513;53;2025-07-19;ISSUE;IS-2507-0017;MTR;0.00;15.48;179.00;18.00;2770.92;"Electrical works - Floor 13";"Auto-generated transaction seed data";1;"2025-07-19 09:00:00";"2025-11-22 18:00:00";1;1;13;4;50
514;54;2024-08-03;RECEIPT;RC-2408-0014;MTR;34.01;0.00;182.00;18.00;6189.82;"Electrical works - Floor 23";"Auto-generated transaction seed data";1;"2024-08-03 09:00:00";"2025-11-22 18:00:00";1;1;23;4;61
515;51;2025-08-21;ISSUE;IS-2508-0012;NOS;0.00;1.22;346.00;18.00;422.12;"Electrical works - Floor 21";"Auto-generated transaction seed data";1;"2025-08-21 09:00:00";"2025-11-22 18:00:00";1;1;21;4;50
516;61;2024-05-21;RECEIPT;RC-2405-0010;SQFT;84.34;0.00;304.50;18.00;25681.53;"Tiling / stone - Floor 15";"Auto-generated transaction seed data";1;"2024-05-21 09:00:00";"2025-11-22 18:00:00";1;1;15;7;56
517;54;2024-11-09;RECEIPT;RC-2411-0005;MTR;73.78;0.00;182.00;18.00;13427.96;"Electrical works - Floor 28";"Auto-generated transaction seed data";1;"2024-11-09 09:00:00";"2025-11-22 18:00:00";1;1;28;4;59
518;2;2024-02-19;RECEIPT;RC-2402-0011;BAGS;35.56;0.00;26.00;18.00;924.56;"Plaster / mortar - Floor 14";"Auto-generated transaction seed data";1;"2024-02-19 09:00:00";"2025-11-22 18:00:00";1;1;14;9;59
519;52;2024-03-27;ISSUE;IS-2403-0016;NOS;0.00;9.97;352.00;18.00;3509.44;"Electrical works - Floor 8";"Auto-generated transaction seed data";1;"2024-03-27 09:00:00";"2025-11-22 18:00:00";1;1;8;4;56
520;52;2024-11-15;ISSUE;IS-2411-0008;NOS;0.00;52.41;352.00;18.00;18448.32;"Electrical works - Floor 32";"Auto-generated transaction seed data";1;"2024-11-15 09:00:00";"2025-11-22 18:00:00";1;1;32;4;49
521;10;2024-01-04;ISSUE;IS-2401-0015;BRASS;0.00;14.99;100.00;18.00;1499.00;"Site use - Floor 7";"Auto-generated transaction seed data";1;"2024-01-04 09:00:00";"2025-11-22 18:00:00";1;1;7;9;54
522;51;2025-02-07;ISSUE;IS-2502-0018;NOS;0.00;40.72;346.00;18.00;14089.12;"Electrical works - Floor 24";"Auto-generated transaction seed data";1;"2025-02-07 09:00:00";"2025-11-22 18:00:00";1;1;24;4;56
523;52;2024-02-22;ISSUE;IS-2402-0014;NOS;0.00;53.23;352.00;18.00;18736.96;"Electrical works - Floor 23";"Auto-generated transaction seed data";1;"2024-02-22 09:00:00";"2025-11-22 18:00:00";1;1;23;4;48
524;40;2024-09-11;RECEIPT;RC-2409-0009;NOS;5.76;0.00;280.00;18.00;1612.80;"Plumbing installation - Floor 29";"Auto-generated transaction seed data";1;"2024-09-11 09:00:00";"2025-11-22 18:00:00";1;1;29;5;48
525;52;2024-12-28;ISSUE;IS-2412-0012;NOS;0.00;40.38;352.00;18.00;14213.76;"Electrical works - Floor 30";"Auto-generated transaction seed data";1;"2024-12-28 09:00:00";"2025-11-22 18:00:00";1;1;30;4;62
526;53;2024-07-08;ISSUE;IS-2407-0008;MTR;0.00;59.82;179.00;18.00;10707.78;"Electrical works - Floor 11";"Auto-generated transaction seed data";1;"2024-07-08 09:00:00";"2025-11-22 18:00:00";1;1;11;4;54
527;52;2024-04-21;RETURN;RT-2404-0001;NOS;21.38;0.00;352.00;18.00;7525.76;"Electrical works - Floor 26";"Auto-generated transaction seed data";1;"2024-04-21 09:00:00";"2025-11-22 18:00:00";1;1;26;4;50
528;51;2024-04-20;ISSUE;IS-2404-0015;NOS;0.00;7.38;346.00;18.00;2553.48;"Electrical works - Floor 7";"Auto-generated transaction seed data";1;"2024-04-20 09:00:00";"2025-11-22 18:00:00";1;1;7;4;61
529;52;2024-01-25;ISSUE;IS-2401-0016;NOS;0.00;28.17;352.00;18.00;9915.84;"Electrical works - Floor 10";"Auto-generated transaction seed data";1;"2024-01-25 09:00:00";"2025-11-22 18:00:00";1;1;10;4;59
530;53;2024-05-16;RECEIPT;RC-2405-0011;MTR;35.78;0.00;179.00;18.00;6404.62;"Electrical works - Floor 25";"Auto-generated transaction seed data";1;"2024-05-16 09:00:00";"2025-11-22 18:00:00";1;1;25;4;48
531;10;2025-09-01;GATE-OUT;GO-2509-0001;BRASS;0.00;36.09;100.00;18.00;3609.00;"Site use - Floor 24";"Auto-generated transaction seed data";1;"2025-09-01 09:00:00";"2025-11-22 18:00:00";1;1;24;9;50
532;54;2024-06-08;ISSUE;IS-2406-0021;MTR;0.00;7.14;182.00;18.00;1299.48;"Electrical works - Floor 29";"Auto-generated transaction seed data";1;"2024-06-08 09:00:00";"2025-11-22 18:00:00";1;1;29;4;54
533;15;2025-09-14;RECEIPT;RC-2509-0006;NOS;41.32;0.00;130.00;18.00;5371.60;"BBM work - Floor 35";"Auto-generated transaction seed data";1;"2025-09-14 09:00:00";"2025-11-22 18:00:00";1;1;35;1;50
534;52;2025-01-08;ISSUE;IS-2501-0013;NOS;0.00;27.17;352.00;18.00;9563.84;"Electrical works - Floor 7";"Auto-generated transaction seed data";1;"2025-01-08 09:00:00";"2025-11-22 18:00:00";1;1;7;4;62
535;53;2025-11-04;ISSUE;IS-2511-0010;MTR;0.00;49.14;179.00;18.00;8796.06;"Electrical works - Floor 9";"Auto-generated transaction seed data";1;"2025-11-04 09:00:00";"2025-11-22 18:00:00";1;1;9;4;49
536;36;2024-09-16;ISSUE;IS-2409-0015;MTR;0.00;34.93;128.00;18.00;4471.04;"Plumbing installation - Floor 29";"Auto-generated transaction seed data";1;"2024-09-16 09:00:00";"2025-11-22 18:00:00";1;1;29;5;49
537;54;2024-10-01;ISSUE;IS-2410-0020;MTR;0.00;47.07;182.00;18.00;8566.74;"Electrical works - Floor 35";"Auto-generated transaction seed data";1;"2024-10-01 09:00:00";"2025-11-22 18:00:00";1;1;35;4;49
538;10;2025-08-13;ISSUE;IS-2508-0013;BRASS;0.00;15.73;100.00;18.00;1573.00;"Site use - Floor 22";"Auto-generated transaction seed data";1;"2025-08-13 09:00:00";"2025-11-22 18:00:00";1;1;22;9;54
539;52;2024-06-15;RECEIPT;RC-2406-0007;NOS;27.67;0.00;352.00;18.00;9739.84;"Electrical works - Floor 19";"Auto-generated transaction seed data";1;"2024-06-15 09:00:00";"2025-11-22 18:00:00";1;1;19;4;50
540;48;2025-05-05;ISSUE;IS-2505-0017;MTR;0.00;29.43;164.00;18.00;4826.52;"Electrical works - Floor 19";"Auto-generated transaction seed data";1;"2025-05-05 09:00:00";"2025-11-22 18:00:00";1;1;19;4;49
541;65;2024-09-06;ISSUE;IS-2409-0016;NOS;0.00;46.04;430.00;18.00;19797.20;"Site use - Floor 10";"Auto-generated transaction seed data";1;"2024-09-06 09:00:00";"2025-11-22 18:00:00";1;1;10;10;49
542;55;2024-06-26;RETURN;RT-2406-0001;NOS;30.82;0.00;370.00;18.00;11403.40;"Electrical works - Floor 22";"Auto-generated transaction seed data";1;"2024-06-26 09:00:00";"2025-11-22 18:00:00";1;1;22;4;54
543;53;2024-01-28;ISSUE;IS-2401-0017;MTR;0.00;5.96;179.00;18.00;1066.84;"Electrical works - Floor 30";"Auto-generated transaction seed data";1;"2024-01-28 09:00:00";"2025-11-22 18:00:00";1;1;30;4;50
544;32;2025-04-11;ISSUE;IS-2504-0013;ROLL;0.00;49.36;232.00;18.00;11451.52;"Waterproofing works - Floor 10";"Auto-generated transaction seed data";1;"2025-04-11 09:00:00";"2025-11-22 18:00:00";1;1;10;6;50
545;54;2025-10-28;RECEIPT;RC-2510-0007;MTR;5.06;0.00;182.00;18.00;920.92;"Electrical works - Floor 34";"Auto-generated transaction seed data";1;"2025-10-28 09:00:00";"2025-11-22 18:00:00";1;1;34;4;62
546;16;2025-05-29;ISSUE;IS-2505-0018;NOS;0.00;22.84;136.00;18.00;3106.24;"BBM work - Floor 12";"Auto-generated transaction seed data";1;"2025-05-29 09:00:00";"2025-11-22 18:00:00";1;1;12;1;50
547;55;2025-09-14;ISSUE;IS-2509-0016;NOS;0.00;8.60;370.00;18.00;3182.00;"Electrical works - Floor 17";"Auto-generated transaction seed data";1;"2025-09-14 09:00:00";"2025-11-22 18:00:00";1;1;17;4;49
548;52;2025-09-30;ISSUE;IS-2509-0017;NOS;0.00;40.33;352.00;18.00;14196.16;"Electrical works - Floor 11";"Auto-generated transaction seed data";1;"2025-09-30 09:00:00";"2025-11-22 18:00:00";1;1;11;4;59
549;55;2024-08-01;ISSUE;IS-2408-0020;NOS;0.00;12.65;370.00;18.00;4680.50;"Electrical works - Floor 18";"Auto-generated transaction seed data";1;"2024-08-01 09:00:00";"2025-11-22 18:00:00";1;1;18;4;56
550;10;2024-09-01;ISSUE;IS-2409-0017;BRASS;0.00;19.32;100.00;18.00;1932.00;"Site use - Floor 18";"Auto-generated transaction seed data";1;"2024-09-01 09:00:00";"2025-11-22 18:00:00";1;1;18;9;56
551;54;2024-02-01;ISSUE;IS-2402-0015;MTR;0.00;16.94;182.00;18.00;3083.08;"Electrical works - Floor 12";"Auto-generated transaction seed data";1;"2024-02-01 09:00:00";"2025-11-22 18:00:00";1;1;12;4;56
552;51;2024-06-21;RECEIPT;RC-2406-0008;NOS;21.71;0.00;346.00;18.00;7511.66;"Electrical works - Floor 16";"Auto-generated transaction seed data";1;"2024-06-21 09:00:00";"2025-11-22 18:00:00";1;1;16;4;56
553;52;2024-10-21;ISSUE;IS-2410-0021;NOS;0.00;6.96;352.00;18.00;2449.92;"Electrical works - Floor 22";"Auto-generated transaction seed data";1;"2024-10-21 09:00:00";"2025-11-22 18:00:00";1;1;22;4;54
554;54;2024-11-14;RECEIPT;RC-2411-0006;MTR;36.23;0.00;182.00;18.00;6593.86;"Electrical works - Floor 22";"Auto-generated transaction seed data";1;"2024-11-14 09:00:00";"2025-11-22 18:00:00";1;1;22;4;54
555;39;2025-09-24;ISSUE;IS-2509-0018;NOS;0.00;55.32;274.00;18.00;15157.68;"Plumbing installation - Floor 29";"Auto-generated transaction seed data";1;"2025-09-24 09:00:00";"2025-11-22 18:00:00";1;1;29;5;59
556;54;2024-10-21;RETURN;RT-2410-0003;MTR;8.02;0.00;182.00;18.00;1459.64;"Electrical works - Floor 24";"Auto-generated transaction seed data";1;"2024-10-21 09:00:00";"2025-11-22 18:00:00";1;1;24;4;48
557;16;2024-03-29;RECEIPT;RC-2403-0009;NOS;90.15;0.00;136.00;18.00;12260.40;"BBM work - Floor 27";"Auto-generated transaction seed data";1;"2024-03-29 09:00:00";"2025-11-22 18:00:00";1;1;27;1;48
558;10;2024-02-23;RECEIPT;RC-2402-0012;BRASS;8.01;0.00;100.00;18.00;801.00;"Site use - Floor 32";"Auto-generated transaction seed data";1;"2024-02-23 09:00:00";"2025-11-22 18:00:00";1;1;32;9;50
559;32;2024-11-23;ISSUE;IS-2411-0009;ROLL;0.00;57.31;232.00;18.00;13295.92;"Waterproofing works - Floor 28";"Auto-generated transaction seed data";1;"2024-11-23 09:00:00";"2025-11-22 18:00:00";1;1;28;6;55
560;52;2024-03-30;RECEIPT;RC-2403-0010;NOS;95.72;0.00;352.00;18.00;33693.44;"Electrical works - Floor 11";"Auto-generated transaction seed data";1;"2024-03-30 09:00:00";"2025-11-22 18:00:00";1;1;11;4;48
561;51;2025-09-17;ISSUE;IS-2509-0019;NOS;0.00;7.46;346.00;18.00;2581.16;"Electrical works - Floor 28";"Auto-generated transaction seed data";1;"2025-09-17 09:00:00";"2025-11-22 18:00:00";1;1;28;4;59
562;52;2024-11-11;RECEIPT;RC-2411-0007;NOS;21.62;0.00;352.00;18.00;7610.24;"Electrical works - Floor 21";"Auto-generated transaction seed data";1;"2024-11-11 09:00:00";"2025-11-22 18:00:00";1;1;21;4;49
563;54;2025-07-06;RECEIPT;RC-2507-0009;MTR;10.50;0.00;182.00;18.00;1911.00;"Electrical works - Floor 26";"Auto-generated transaction seed data";1;"2025-07-06 09:00:00";"2025-11-22 18:00:00";1;1;26;4;56
564;52;2025-03-07;RETURN;RT-2503-0001;NOS;3.97;0.00;352.00;18.00;1397.44;"Electrical works - Floor 23";"Auto-generated transaction seed data";1;"2025-03-07 09:00:00";"2025-11-22 18:00:00";1;1;23;4;49
565;10;2025-10-30;ISSUE;IS-2510-0009;BRASS;0.00;55.96;100.00;18.00;5596.00;"Site use - Floor 25";"Auto-generated transaction seed data";1;"2025-10-30 09:00:00";"2025-11-22 18:00:00";1;1;25;9;48
566;28;2025-01-02;ISSUE;IS-2501-0014;NOS;0.00;25.67;208.00;18.00;5339.36;"Site use - Floor 29";"Auto-generated transaction seed data";1;"2025-01-02 09:00:00";"2025-11-22 18:00:00";1;1;29;9;54
567;53;2024-02-05;RECEIPT;RC-2402-0013;MTR;68.54;0.00;179.00;18.00;12268.66;"Electrical works - Floor 8";"Auto-generated transaction seed data";1;"2024-02-05 09:00:00";"2025-11-22 18:00:00";1;1;8;4;61
568;55;2024-06-06;RECEIPT;RC-2406-0009;NOS;82.81;0.00;370.00;18.00;30639.70;"Electrical works - Floor 16";"Auto-generated transaction seed data";1;"2024-06-06 09:00:00";"2025-11-22 18:00:00";1;1;16;4;49
569;55;2024-04-13;ISSUE;IS-2404-0016;NOS;0.00;50.55;370.00;18.00;18703.50;"Electrical works - Floor 31";"Auto-generated transaction seed data";1;"2024-04-13 09:00:00";"2025-11-22 18:00:00";1;1;31;4;54
570;10;2024-06-17;RECEIPT;RC-2406-0010;BRASS;73.90;0.00;100.00;18.00;7390.00;"Site use - Floor 32";"Auto-generated transaction seed data";1;"2024-06-17 09:00:00";"2025-11-22 18:00:00";1;1;32;9;48
571;54;2024-04-16;GATE-IN;GI-2404-0001;MTR;53.42;0.00;182.00;18.00;9722.44;"Electrical works - Floor 10";"Auto-generated transaction seed data";1;"2024-04-16 09:00:00";"2025-11-22 18:00:00";1;1;10;4;61
572;55;2024-11-27;ISSUE;IS-2411-0010;NOS;0.00;36.34;370.00;18.00;13445.80;"Electrical works - Floor 29";"Auto-generated transaction seed data";1;"2024-11-27 09:00:00";"2025-11-22 18:00:00";1;1;29;4;61
573;54;2025-07-21;ISSUE;IS-2507-0018;MTR;0.00;8.33;182.00;18.00;1516.06;"Electrical works - Floor 15";"Auto-generated transaction seed data";1;"2025-07-21 09:00:00";"2025-11-22 18:00:00";1;1;15;4;50
574;54;2024-03-23;RECEIPT;RC-2403-0011;MTR;22.13;0.00;182.00;18.00;4027.66;"Electrical works - Floor 24";"Auto-generated transaction seed data";1;"2024-03-23 09:00:00";"2025-11-22 18:00:00";1;1;24;4;59
575;53;2024-08-11;RETURN;RT-2408-0003;MTR;5.64;0.00;179.00;18.00;1009.56;"Electrical works - Floor 29";"Auto-generated transaction seed data";1;"2024-08-11 09:00:00";"2025-11-22 18:00:00";1;1;29;4;48
576;54;2025-08-24;ISSUE;IS-2508-0014;MTR;0.00;30.43;182.00;18.00;5538.26;"Electrical works - Floor 28";"Auto-generated transaction seed data";1;"2025-08-24 09:00:00";"2025-11-22 18:00:00";1;1;28;4;61
577;55;2025-03-01;ISSUE;IS-2503-0013;NOS;0.00;57.52;370.00;18.00;21282.40;"Electrical works - Floor 8";"Auto-generated transaction seed data";1;"2025-03-01 09:00:00";"2025-11-22 18:00:00";1;1;8;4;62
578;10;2024-07-26;ISSUE;IS-2407-0009;BRASS;0.00;8.07;100.00;18.00;807.00;"Site use - Floor 14";"Auto-generated transaction seed data";1;"2024-07-26 09:00:00";"2025-11-22 18:00:00";1;1;14;9;62
579;55;2025-07-15;ISSUE;IS-2507-0019;NOS;0.00;42.97;370.00;18.00;15898.90;"Electrical works - Floor 17";"Auto-generated transaction seed data";1;"2025-07-15 09:00:00";"2025-11-22 18:00:00";1;1;17;4;56
580;55;2024-03-02;RECEIPT;RC-2403-0012;NOS;65.00;0.00;370.00;18.00;24050.00;"Electrical works - Floor 26";"Auto-generated transaction seed data";1;"2024-03-02 09:00:00";"2025-11-22 18:00:00";1;1;26;4;62
581;51;2024-06-25;ISSUE;IS-2406-0022;NOS;0.00;23.98;346.00;18.00;8297.08;"Electrical works - Floor 33";"Auto-generated transaction seed data";1;"2024-06-25 09:00:00";"2025-11-22 18:00:00";1;1;33;4;49
582;55;2024-11-04;ISSUE;IS-2411-0011;NOS;0.00;14.31;370.00;18.00;5294.70;"Electrical works - Floor 29";"Auto-generated transaction seed data";1;"2024-11-04 09:00:00";"2025-11-22 18:00:00";1;1;29;4;50
583;47;2025-08-15;RECEIPT;RC-2508-0008;MTR;97.67;0.00;161.00;18.00;15724.87;"Electrical works - Floor 21";"Auto-generated transaction seed data";1;"2025-08-15 09:00:00";"2025-11-22 18:00:00";1;1;21;4;56
584;51;2025-08-21;RECEIPT;RC-2508-0009;NOS;91.09;0.00;346.00;18.00;31517.14;"Electrical works - Floor 11";"Auto-generated transaction seed data";1;"2025-08-21 09:00:00";"2025-11-22 18:00:00";1;1;11;4;54
